run_id,scenario,policy_tag,t_global,healthcare_budget,social_service_budget,sw_id,x,y,target_peh_idx
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,1,2,3,2
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,2,5,5,5
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,3,5,3,5
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,4,3,1,0
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,5,2,3,2
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,6,5,3,5
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,7,2,5,2
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,8,3,1,0
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,9,5,3,5
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,10,3,1,0
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,11,6,5,7
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,12,4,4,5
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,13,4,0,4
run_001,legal_norm_ON,eval_policyON,9,4790.0,4910.0,14,2,0,4
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,0,2,3,6
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,1,2,3,2
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,2,5,5,5
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,3,5,3,5
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,4,3,1,0
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,5,2,3,2
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,6,5,3,5
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,7,2,5,2
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,8,3,1,0
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,9,5,3,5
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,10,3,1,0
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,11,6,5,7
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,12,4,4,5
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,13,4,0,4
run_001,legal_norm_ON,eval_policyON,10,4760.0,4900.0,14,2,0,4
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,0,2,3,6
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,1,2,3,2
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,2,5,5,5
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,3,5,3,5
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,4,3,1,0
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,5,2,3,2
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,6,5,3,5
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,7,2,5,2
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,8,3,1,0
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,9,5,3,5
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,10,3,1,0
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,11,6,5,7
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,12,4,4,5
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,13,4,0,4
run_001,legal_norm_ON,eval_policyON,11,4730.0,4890.0,14,2,0,4
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,0,2,3,6
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,1,2,3,2
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,2,5,5,5
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,3,5,3,5
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,4,3,1,0
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,5,2,3,2
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,6,5,3,5
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,7,2,5,2
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,8,3,1,0
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,9,5,3,5
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,10,3,1,0
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,11,6,5,7
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,12,4,4,5
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,13,4,0,4
run_001,legal_norm_ON,eval_policyON,12,4700.0,4880.0,14,2,0,4
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,0,2,3,6
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,1,2,3,2
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,2,5,5,5
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,3,5,3,5
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,4,3,1,0
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,5,2,3,2
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,6,5,3,5
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,7,2,5,2
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,8,3,1,0
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,9,5,3,5
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,10,3,1,0
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,11,6,5,7
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,12,4,4,5
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,13,4,0,4
run_001,legal_norm_ON,eval_policyON,13,4670.0,4870.0,14,2,0,4
run_001,legal_norm_ON,eval_policyON,14,4640.0,4860.0,0,2,3,6
run_001,legal_norm_ON,eval_policyON,14,4640.0,4860.0,1,2,3,2
run_001,legal_norm_ON,eval_policyON,14,4640.0,4860.0,2,5,5,5
run_001,legal_norm_ON,eval_policyON,14,4640.0,4860.0,3,5,3,5
