run_id,scenario,policy_tag,t_global,healthcare_budget,social_service_budget,sw_id,x,y,target_peh_idx
run_001,legal_norm_ON,eval_policyON,3,5000.0,4970.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,3,5000.0,4970.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,3,5000.0,4970.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,3,5000.0,4970.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,4,5000.0,4960.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,5,4970.0,4950.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,6,4940.0,4940.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,7,4910.0,4930.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,8,4880.0,4920.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,9,4880.0,4910.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,10,4880.0,4900.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,11,4880.0,4890.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,12,4880.0,4880.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,13,4850.0,4870.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,14,4820.0,4860.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,15,4820.0,4850.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,16,4820.0,4840.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,17,4820.0,4830.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,18,4820.0,4820.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,19,4790.0,4810.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,20,4760.0,4800.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,21,4730.0,4790.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,1,5,5,4
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,2,6,2,5
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,3,2,4,3
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,4,3,3,1
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,5,4,0,6
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,6,3,3,0
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,7,6,2,5
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,8,2,6,3
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,9,1,3,0
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,10,1,1,2
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,11,1,3,2
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,12,1,5,3
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,13,2,6,3
run_001,legal_norm_ON,eval_policyON,22,3730.0,4780.0,14,4,2,7
run_001,legal_norm_ON,eval_policyON,23,3700.0,4770.0,0,3,1,7
run_001,legal_norm_ON,eval_policyON,23,3700.0,4770.0,1,5,5,4
