run_id,scenario,episode,epsilon,total_reward,mean_reward_nonreg_low,mean_reward_nonreg_mod,mean_reward_reg_low,mean_reward_reg_mod
20260130-125815,OFF,269,0.025836388200724456,-1.2999999999999998,-0.95,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,270,0.025707206259720835,-3.099999999999999,-1.0,-0.95,0.2,0.2
20260130-125815,OFF,271,0.02557867022842223,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,272,0.025450776877280118,0.7999999999999998,-0.10000000000000003,-5.551115123125783e-17,0.2,0.30000000000000004
20260130-125815,OFF,273,0.025323522992893716,-3.099999999999999,-1.0,-0.95,0.2,0.2
20260130-125815,OFF,274,0.02519690537792925,-1.4000000000000001,-0.15000000000000002,-0.95,0.2,0.2
20260130-125815,OFF,275,0.025070920851039603,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,276,0.024945566246784404,-3.099999999999999,-0.95,-1.0,0.2,0.2
20260130-125815,OFF,277,0.02482083841555048,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,278,0.024696734223472728,-2.999999999999999,-0.95,-0.95,0.2,0.2
20260130-125815,OFF,279,0.024573250552355364,0.39999999999999986,0.6499999999999999,-0.95,0.30000000000000004,0.2
20260130-125815,OFF,280,0.024450384299593588,0.19999999999999996,-1.0,0.7,0.2,0.2
20260130-125815,OFF,281,0.02432813237809562,0.29999999999999993,-0.10000000000000003,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,282,0.02420649171620514,-3.8,-1.0,-0.10000000000000003,-0.4,-0.4
20260130-125815,OFF,283,0.024085459257624113,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,284,0.02396503196133599,-1.1000000000000003,-0.15000000000000002,-0.95,0.30000000000000004,0.25
20260130-125815,OFF,285,0.023845206801529312,0.49999999999999994,-0.15000000000000002,-0.10000000000000003,0.30000000000000004,0.2
20260130-125815,OFF,286,0.023725980767521665,-1.4,-1.0,-0.15000000000000002,0.25,0.2
20260130-125815,OFF,287,0.023607350863684057,0.4,0.75,-0.95,0.2,0.2
20260130-125815,OFF,288,0.02348931410936564,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,289,0.02337186753881881,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,290,0.023255008201124715,-2.8999999999999995,-0.9,-0.95,0.2,0.2
20260130-125815,OFF,291,0.02313873316011909,-1.4000000000000001,-0.15000000000000002,-0.95,0.2,0.2
20260130-125815,OFF,292,0.023023039494318494,-1.2999999999999998,-0.95,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,293,0.0229079242968469,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,294,0.022793384675362665,-2.8999999999999995,-1.0,-0.95,0.30000000000000004,0.2
20260130-125815,OFF,295,0.022679417751985852,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,296,0.022566020663225925,-3.1999999999999993,-1.0,-1.0,0.2,0.2
20260130-125815,OFF,297,0.022453190559909793,-1.4000000000000001,-0.95,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,298,0.022340924607110246,-1.4000000000000001,-0.95,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,299,0.022229219984074695,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,300,0.02211807388415432,-1.0999999999999999,-1.0,-0.15000000000000002,0.30000000000000004,0.30000000000000004
20260130-125815,OFF,301,0.02200748351473355,1.8999999999999995,0.7,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,302,0.021897446097159882,-1.4999999999999998,-1.0,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,303,0.021787958866674083,1.8999999999999995,0.6499999999999999,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,304,0.021679019072340714,0.3999999999999999,-0.10000000000000003,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,305,0.02157062397697901,1.9999999999999998,-0.15000000000000002,0.7,0.2,0.25
20260130-125815,OFF,306,0.021462770857094114,0.29999999999999993,-0.15000000000000002,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,307,0.021355457002808644,1.8999999999999995,0.6499999999999999,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,308,0.0212486797177946,1.8999999999999997,0.7,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,309,0.021142436319205628,0.49999999999999983,-0.10000000000000003,-0.15000000000000002,0.30000000000000004,0.2
20260130-125815,OFF,310,0.0210367241376096,2.300000000000001,-0.9,1.6500000000000004,0.2,0.2
20260130-125815,OFF,311,0.020931540516921553,0.29999999999999993,-0.10000000000000003,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,312,0.020826882814336947,-1.3000000000000003,-0.10000000000000003,-0.95,0.2,0.2
20260130-125815,OFF,313,0.02072274840026526,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,314,0.020619134658263934,1.8999999999999995,0.7,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,315,0.020516038984972614,0.19999999999999996,-1.0,0.7,0.2,0.2
20260130-125815,OFF,316,0.020413458790047752,-1.4999999999999998,-1.0,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,317,0.020311391496097512,1.8999999999999995,0.7,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,318,0.020209834538617025,-1.2,-0.15000000000000002,-0.95,0.2,0.30000000000000004
20260130-125815,OFF,319,0.02010878536592394,-1.2000000000000002,-0.9,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,320,0.020008241439094323,1.9999999999999996,0.7,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,321,0.01990820023189885,-1.4000000000000001,-0.10000000000000003,-1.0,0.2,0.2
20260130-125815,OFF,322,0.019808659230739357,-1.2999999999999998,-0.95,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,323,0.019709615934585662,-1.4000000000000001,-0.15000000000000002,-0.95,0.2,0.2
20260130-125815,OFF,324,0.019611067854912734,0.29999999999999993,0.7,-0.95,0.2,0.2
20260130-125815,OFF,325,0.01951301251563817,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,326,0.01941544745305998,-2.5999999999999996,-0.95,-0.2,0.2,-0.35
20260130-125815,OFF,327,0.019318370215794682,-1.4999999999999998,-0.15000000000000002,-1.0,0.2,0.2
20260130-125815,OFF,328,0.019221778364715707,-1.4000000000000001,-0.15000000000000002,-0.95,0.2,0.2
20260130-125815,OFF,329,0.01912566947289213,0.49999999999999994,-0.15000000000000002,-0.10000000000000003,0.30000000000000004,0.2
20260130-125815,OFF,330,0.01903004112552767,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,331,0.01893489091990003,-3.099999999999999,-0.95,-1.0,0.2,0.2
20260130-125815,OFF,332,0.01884021646530053,0.29999999999999993,-0.15000000000000002,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,333,0.01874601538297403,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,334,0.01865228530605916,1.7999999999999998,-0.2,0.7,0.2,0.2
20260130-125815,OFF,335,0.018559023879528864,-1.4999999999999998,-1.0,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,336,0.01846622876013122,-2.999999999999999,-0.95,-0.95,0.2,0.2
20260130-125815,OFF,337,0.018373897616330563,-1.3,-1.0,-0.15000000000000002,0.30000000000000004,0.2
20260130-125815,OFF,338,0.01828202812824891,-3.1999999999999993,-1.0,-1.0,0.2,0.2
20260130-125815,OFF,339,0.018190617987607665,1.8999999999999997,-0.15000000000000002,0.7,0.2,0.2
20260130-125815,OFF,340,0.018099664897669628,-1.5999999999999999,-0.2,-1.0,0.2,0.2
20260130-125815,OFF,341,0.01800916657318128,1.9999999999999996,0.7,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,342,0.017919120740315375,0.3999999999999999,-0.050000000000000044,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,343,0.0178295251366138,2.1999999999999997,0.7,-0.10000000000000003,0.2,0.30000000000000004
20260130-125815,OFF,344,0.01774037751093073,0.39999999999999997,-1.0,0.7,0.30000000000000004,0.2
20260130-125815,OFF,345,0.017651675623376075,1.9999999999999996,0.6499999999999999,-0.050000000000000044,0.2,0.2
20260130-125815,OFF,346,0.017563417245259196,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,347,0.0174756001590329,0.10000000000000003,-0.2,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,348,0.017388222158237734,0.30000000000000004,-0.95,0.7,0.2,0.2
20260130-125815,OFF,349,0.017301281047446545,1.8999999999999997,-0.15000000000000002,0.7,0.2,0.2
20260130-125815,OFF,350,0.017214774642209312,0.39999999999999997,-1.0,0.7,0.30000000000000004,0.2
20260130-125815,OFF,351,0.017128700768998265,1.8999999999999997,-0.15000000000000002,0.7,0.2,0.2
20260130-125815,OFF,352,0.017043057265153275,0.2999999999999998,-0.15000000000000002,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,353,0.01695784197882751,-1.3000000000000003,-0.95,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,354,0.01687305276893337,4.200000000000002,-0.050000000000000044,1.7500000000000004,0.2,0.2
20260130-125815,OFF,355,0.016788687505088704,1.9999999999999996,-0.10000000000000003,0.7,0.2,0.2
20260130-125815,OFF,356,0.01670474406756326,1.8999999999999997,-0.15000000000000002,0.7,0.2,0.2
20260130-125815,OFF,357,0.016621220347225445,0.29999999999999993,0.7,-0.95,0.2,0.2
20260130-125815,OFF,358,0.01653811424548932,-2.3000000000000003,-0.10000000000000003,-0.95,0.2,-0.3
20260130-125815,OFF,359,0.016455423674261872,-1.3000000000000003,-0.10000000000000003,-0.95,0.2,0.2
20260130-125815,OFF,360,0.016373146555890564,-1.4000000000000001,-0.10000000000000003,-1.0,0.2,0.2
20260130-125815,OFF,361,0.016291280823111112,-2.999999999999999,-0.95,-0.95,0.2,0.2
20260130-125815,OFF,362,0.016209824418995558,-3.1999999999999993,-1.0,-1.0,0.2,0.2
20260130-125815,OFF,363,0.016128775296900582,3.6000000000000005,0.7,0.7,0.2,0.2
20260130-125815,OFF,364,0.01604813142041608,-1.4999999999999998,-1.0,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,365,0.015967890763314,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,366,0.01588805130949743,-1.4000000000000001,-0.95,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,367,0.015808611052949943,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,368,0.015729567997685195,1.8999999999999997,-0.15000000000000002,0.7,0.2,0.2
20260130-125815,OFF,369,0.015650920157696768,0.5999999999999999,-0.10000000000000003,-0.10000000000000003,0.30000000000000004,0.2
20260130-125815,OFF,370,0.015572665556908283,-3.099999999999999,-0.95,-1.0,0.2,0.2
20260130-125815,OFF,371,0.015494802229123741,0.3999999999999999,-0.10000000000000003,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,372,0.015417328217978123,0.2999999999999998,-0.15000000000000002,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,373,0.015340241576888233,1.9999999999999996,0.7,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,374,0.015263540369003792,0.10000000000000009,-0.2,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,375,0.015187222667158773,2.0999999999999996,0.7,-0.050000000000000044,0.2,0.2
20260130-125815,OFF,376,0.015111286553822979,-2.999999999999999,-0.95,-0.95,0.2,0.2
20260130-125815,OFF,377,0.015035730121053864,0.39999999999999986,0.6499999999999999,-0.95,0.30000000000000004,0.2
20260130-125815,OFF,378,0.014960551470448594,-1.2000000000000002,-0.9,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,379,0.014885748713096352,1.8999999999999995,0.7,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,380,0.01481131996953087,-1.4000000000000001,-0.15000000000000002,-0.95,0.2,0.2
20260130-125815,OFF,381,0.014737263369683217,0.19999999999999996,-0.15000000000000002,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,382,0.014663577052834801,-1.4999999999999998,-1.0,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,383,0.014590259167570627,1.9999999999999996,0.7,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,384,0.014517307871732775,0.10000000000000009,-0.2,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,385,0.014444721332374112,3.5000000000000004,0.6499999999999999,0.7,0.2,0.2
20260130-125815,OFF,386,0.014372497725712242,1.9999999999999996,-0.10000000000000003,0.7,0.2,0.2
20260130-125815,OFF,387,0.01430063523708368,0.39999999999999997,-0.15000000000000002,-0.15000000000000002,0.30000000000000004,0.2
20260130-125815,OFF,388,0.01422913206089826,-1.0000000000000002,-0.15000000000000002,-0.15000000000000002,0.2,-0.4
20260130-125815,OFF,389,0.014157986400593769,-1.4000000000000001,-0.95,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,390,0.0140871964685908,3.6000000000000005,0.7,0.7,0.2,0.2
20260130-125815,OFF,391,0.014016760486247845,3.500000000000001,0.7,0.6499999999999999,0.2,0.2
20260130-125815,OFF,392,0.013946676683816606,0.39999999999999997,-0.15000000000000002,-0.15000000000000002,0.30000000000000004,0.2
20260130-125815,OFF,393,0.013876943300397522,0.4000000000000001,-0.95,0.7,0.2,0.25
20260130-125815,OFF,394,0.013807558583895534,1.7999999999999996,0.6499999999999999,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,395,0.013738520790976056,3.6000000000000028,-0.15000000000000002,1.550000000000001,0.2,0.2
20260130-125815,OFF,396,0.013669828187021177,1.9999999999999996,0.7,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,397,0.01360147904608607,0.29999999999999993,-0.15000000000000002,-0.10000000000000003,0.2,0.2
20260130-125815,OFF,398,0.01353347165085564,0.2999999999999998,-0.10000000000000003,-0.15000000000000002,0.2,0.2
20260130-125815,OFF,399,0.013465804292601361,1.9999999999999996,0.7,-0.10000000000000003,0.2,0.2
